name	lambda_nm	value
illum-acesD60	355.000000000000	0.377404654243079
illum-acesD60	360.000000000000	0.389355788101558
illum-acesD60	365.000000000000	0.412314625338218
illum-acesD60	370.000000000000	0.435273462574879
illum-acesD60	375.000000000000	0.426647160328416
illum-acesD60	380.000000000000	0.418020858081954
illum-acesD60	385.000000000000	0.444448070385429
illum-acesD60	390.000000000000	0.470875282688904
illum-acesD60	395.000000000000	0.601186871390349
illum-acesD60	400.000000000000	0.731498460091794
illum-acesD60	405.000000000000	0.772756805322097
illum-acesD60	410.000000000000	0.814015150552401
illum-acesD60	415.000000000000	0.826645960133245
illum-acesD60	420.000000000000	0.839276769714089
illum-acesD60	425.000000000000	0.812923104410422
illum-acesD60	430.000000000000	0.786569439106755
illum-acesD60	435.000000000000	0.878077123488735
illum-acesD60	440.000000000000	0.969584807870716
illum-acesD60	445.000000000000	1.03189433332886
illum-acesD60	450.000000000000	1.09420385878701
illum-acesD60	455.000000000000	1.10240511009665
illum-acesD60	460.000000000000	1.11060636140629
illum-acesD60	465.000000000000	1.10155450100232
illum-acesD60	470.000000000000	1.09250264059834
illum-acesD60	475.000000000000	1.10228997100040
illum-acesD60	480.000000000000	1.11207730140245
illum-acesD60	485.000000000000	1.08182665955033
illum-acesD60	490.000000000000	1.05157601769821
illum-acesD60	495.000000000000	1.05936033360204
illum-acesD60	500.000000000000	1.06714464950587
illum-acesD60	505.000000000000	1.06310818726813
illum-acesD60	510.000000000000	1.05907172503038
illum-acesD60	515.000000000000	1.04950402118637
illum-acesD60	520.000000000000	1.03993631734237
illum-acesD60	525.000000000000	1.05787265532316
illum-acesD60	530.000000000000	1.07580899330396
illum-acesD60	535.000000000000	1.06190556701609
illum-acesD60	540.000000000000	1.04800214072822
illum-acesD60	545.000000000000	1.04916367610450
illum-acesD60	550.000000000000	1.05032521148078
illum-acesD60	555.000000000000	1.03238329407242
illum-acesD60	560.000000000000	1.01444137666405
illum-acesD60	565.000000000000	0.997975978679412
illum-acesD60	570.000000000000	0.981510580694778
illum-acesD60	575.000000000000	0.981321387378030
illum-acesD60	580.000000000000	0.981132194061282
illum-acesD60	585.000000000000	0.946486992165452
illum-acesD60	590.000000000000	0.911841790269621
illum-acesD60	595.000000000000	0.922300173642340
illum-acesD60	600.000000000000	0.932758557015057
illum-acesD60	605.000000000000	0.933181071848438
illum-acesD60	610.000000000000	0.933603586681819
illum-acesD60	615.000000000000	0.926193092425288
illum-acesD60	620.000000000000	0.918782598168757
illum-acesD60	625.000000000000	0.897858730333684
illum-acesD60	630.000000000000	0.876934862498612
illum-acesD60	635.000000000000	0.882108513519598
illum-acesD60	640.000000000000	0.887282164540585
illum-acesD60	645.000000000000	0.868927876712602
illum-acesD60	650.000000000000	0.850573588884620
illum-acesD60	655.000000000000	0.854236229475065
illum-acesD60	660.000000000000	0.857898870065511
illum-acesD60	665.000000000000	0.871843381229135
illum-acesD60	670.000000000000	0.885787892392759
illum-acesD60	675.000000000000	0.865387476308045
illum-acesD60	680.000000000000	0.844987060223331
illum-acesD60	685.000000000000	0.797960094104627
illum-acesD60	690.000000000000	0.750933127985924
illum-acesD60	695.000000000000	0.763218520278014
illum-acesD60	700.000000000000	0.775503912570104
illum-acesD60	705.000000000000	0.787963788778980
illum-acesD60	710.000000000000	0.800423664987856
illum-acesD60	715.000000000000	0.731673451229268
illum-acesD60	720.000000000000	0.662923237470681
illum-acesD60	725.000000000000	0.706668992956565
illum-acesD60	730.000000000000	0.750414748442448
illum-acesD60	735.000000000000	0.777875676508744
illum-acesD60	740.000000000000	0.805336604575040
illum-acesD60	745.000000000000	0.743469375557118
illum-acesD60	750.000000000000	0.681602146539196
illum-acesD60	755.000000000000	0.590262352205054
illum-acesD60	760.000000000000	0.498922557870911
illum-acesD60	765.000000000000	0.608383825737092
illum-acesD60	770.000000000000	0.717845093603273
illum-acesD60	775.000000000000	0.698989671735218
illum-acesD60	780.000000000000	0.680134249867163
illum-acesD60	785.000000000000	0.685223702253887
illum-acesD60	790.000000000000	0.690313154640610
illum-acesD60	795.000000000000	0.664084772846961
illum-acesD60	800.000000000000	0.637856391053312
illum-acesD60	805.000000000000	0.597363441841702
illum-acesD60	810.000000000000	0.556870492630092
illum-acesD60	815.000000000000	0.586414068842679
illum-acesD60	820.000000000000	0.615957645055266
illum-acesD60	825.000000000000	0.631480627000979
illum-acesD60	830.000000000000	0.647003608946692
stdillum-D65	300.000000000000	0.000344827406190946
stdillum-D65	305.000000000000	0.0168298021150613
stdillum-D65	310.000000000000	0.0333147768239317
stdillum-D65	315.000000000000	0.118972533704332
stdillum-D65	320.000000000000	0.204631301808797
stdillum-D65	325.000000000000	0.289662089656610
stdillum-D65	330.000000000000	0.374693919065209
stdillum-D65	335.000000000000	0.389332378406769
stdillum-D65	340.000000000000	0.403971869196876
stdillum-D65	345.000000000000	0.429064383147674
stdillum-D65	350.000000000000	0.454157928547018
stdillum-D65	355.000000000000	0.462887836013061
stdillum-D65	360.000000000000	0.471617733366863
stdillum-D65	365.000000000000	0.499177623924206
stdillum-D65	370.000000000000	0.526737514481549
stdillum-D65	375.000000000000	0.516050888449584
stdillum-D65	380.000000000000	0.505364262417619
stdillum-D65	385.000000000000	0.528989490249992
stdillum-D65	390.000000000000	0.552615759643152
stdillum-D65	395.000000000000	0.694726101068249
stdillum-D65	400.000000000000	0.836837443605171
stdillum-D65	405.000000000000	0.880982440278308
stdillum-D65	410.000000000000	0.925128448175510
stdillum-D65	415.000000000000	0.934966647104636
stdillum-D65	420.000000000000	0.944804856146001
stdillum-D65	425.000000000000	0.910678046173332
stdillum-D65	430.000000000000	0.876552247424728
stdillum-D65	435.000000000000	0.968485670965231
stdillum-D65	440.000000000000	1.06042009561756
stdillum-D65	445.000000000000	1.12181149849609
stdillum-D65	450.000000000000	1.18321308440095
stdillum-D65	455.000000000000	1.18727821525480
stdillum-D65	460.000000000000	1.19134325509848
stdillum-D65	465.000000000000	1.17641761823468
stdillum-D65	470.000000000000	1.16150207338705
stdillum-D65	475.000000000000	1.16687165294812
stdillum-D65	480.000000000000	1.17224124262143
stdillum-D65	485.000000000000	1.13628211486733
stdillum-D65	490.000000000000	1.10032298711322
stdillum-D65	495.000000000000	1.10306344477854
stdillum-D65	500.000000000000	1.10581392367434
stdillum-D65	505.000000000000	1.09796689571504
stdillum-D65	510.000000000000	1.09011978685781
stdillum-D65	515.000000000000	1.07489071198880
stdillum-D65	520.000000000000	1.05966170790547
stdillum-D65	525.000000000000	1.07431431427170
stdillum-D65	530.000000000000	1.08897711377651
stdillum-D65	535.000000000000	1.07237275395452
stdillum-D65	540.000000000000	1.05576847503045
stdillum-D65	545.000000000000	1.05394826160107
stdillum-D65	550.000000000000	1.05213817052459
stdillum-D65	555.000000000000	1.03168115824930
stdillum-D65	560.000000000000	1.01122406507609
stdillum-D65	565.000000000000	0.992689329075068
stdillum-D65	570.000000000000	0.974154593074048
stdillum-D65	575.000000000000	0.971392919927844
stdillum-D65	580.000000000000	0.968631327679565
stdillum-D65	585.000000000000	0.932720728568342
stdillum-D65	590.000000000000	0.896810129457119
stdillum-D65	595.000000000000	0.903487252071058
stdillum-D65	600.000000000000	0.910164384797236
stdillum-D65	605.000000000000	0.908105471927298
stdillum-D65	610.000000000000	0.906047641067108
stdillum-D65	615.000000000000	0.896439040561959
stdillum-D65	620.000000000000	0.886830359158884
stdillum-D65	625.000000000000	0.864531847187650
stdillum-D65	630.000000000000	0.842234336328241
stdillum-D65	635.000000000000	0.844310369221602
stdillum-D65	640.000000000000	0.846386483012887
stdillum-D65	645.000000000000	0.827818346280998
stdillum-D65	650.000000000000	0.809250280334793
stdillum-D65	655.000000000000	0.810199769170696
stdillum-D65	660.000000000000	0.811149338904524
stdillum-D65	665.000000000000	0.821581136472090
stdillum-D65	670.000000000000	0.832012934039655
stdillum-D65	675.000000000000	0.811820771459253
stdillum-D65	680.000000000000	0.791628699889017
stdillum-D65	685.000000000000	0.748333121318303
stdillum-D65	690.000000000000	0.705038543859414
stdillum-D65	695.000000000000	0.714583497921907
stdillum-D65	700.000000000000	0.724128451984401
stdillum-D65	705.000000000000	0.737981170002916
stdillum-D65	710.000000000000	0.751834970031180
stdillum-D65	715.000000000000	0.687394736708688
stdillum-D65	720.000000000000	0.622954473049473
stdillum-D65	725.000000000000	0.664827208799422
stdillum-D65	730.000000000000	0.706699974886093
stdillum-D65	735.000000000000	0.732998889258767
stdillum-D65	740.000000000000	0.759297793519201
stdillum-D65	745.000000000000	0.701180724051148
stdillum-D65	750.000000000000	0.643064696143882
stdillum-D65	755.000000000000	0.556227862115844
stdillum-D65	760.000000000000	0.469392019087390
stdillum-D65	765.000000000000	0.572472155384986
stdillum-D65	770.000000000000	0.675552251233619
stdillum-D65	775.000000000000	0.658247214256935
stdillum-D65	780.000000000000	0.640942136831288
stdillum-D65	785.000000000000	0.645599814650547
stdillum-D65	790.000000000000	0.650257532918769
stdillum-D65	795.000000000000	0.625724205651476
stdillum-D65	800.000000000000	0.601191919944971
stdillum-D65	805.000000000000	0.563306400234655
stdillum-D65	810.000000000000	0.525421911972885
stdillum-D65	815.000000000000	0.553137531036250
stdillum-D65	820.000000000000	0.580853180436336
stdillum-D65	825.000000000000	0.595373326562283
stdillum-D65	830.000000000000	0.609894514249016
stdillum-F1	359.000000000000	0.136509741629432
stdillum-F1	380.000000000000	0.136509741629432
stdillum-F1	385.000000000000	0.172279673928053
stdillum-F1	390.000000000000	0.214619593791727
stdillum-F1	395.000000000000	0.253309520563705
stdillum-F1	400.000000000000	0.377409285681370
stdillum-F1	405.000000000000	1.42276730714311
stdillum-F1	410.000000000000	0.447489153041934
stdillum-F1	415.000000000000	0.455519137843665
stdillum-F1	420.000000000000	0.511729031455784
stdillum-F1	425.000000000000	0.568668923686242
stdillum-F1	430.000000000000	0.624878817298361
stdillum-F1	435.000000000000	3.18790382028759
stdillum-F1	440.000000000000	1.23661773246648
stdillum-F1	445.000000000000	0.782558518859630
stdillum-F1	450.000000000000	0.828548431815000
stdillum-F1	455.000000000000	0.867968357205317
stdillum-F1	460.000000000000	0.903008290885599
stdillum-F1	465.000000000000	0.930748238382489
stdillum-F1	470.000000000000	0.948998203840969
stdillum-F1	475.000000000000	0.959948183116057
stdillum-F1	480.000000000000	0.965788172062771
stdillum-F1	485.000000000000	0.961408180352736
stdillum-F1	490.000000000000	0.958488185879379
stdillum-F1	495.000000000000	0.938048224565881
stdillum-F1	500.000000000000	0.913958270160687
stdillum-F1	505.000000000000	0.890598314373832
stdillum-F1	510.000000000000	0.863588365495282
stdillum-F1	515.000000000000	0.839498411090088
stdillum-F1	520.000000000000	0.819058449776590
stdillum-F1	525.000000000000	0.806648473264824
stdillum-F1	530.000000000000	0.805188476028145
stdillum-F1	535.000000000000	0.816138455303233
stdillum-F1	540.000000000000	0.841688406945106
stdillum-F1	545.000000000000	2.02501616727296
stdillum-F1	550.000000000000	1.24464757126849
stdillum-F1	555.000000000000	0.989148127849625
stdillum-F1	560.000000000000	1.04608802008008
stdillum-F1	565.000000000000	1.09572792612715
stdillum-F1	570.000000000000	1.13295785566245
stdillum-F1	575.000000000000	1.33516754594227
stdillum-F1	580.000000000000	1.42714722585329
stdillum-F1	585.000000000000	1.13003786118909
stdillum-F1	590.000000000000	1.08842793994376
stdillum-F1	595.000000000000	1.03294804494998
stdillum-F1	600.000000000000	0.965058173444432
stdillum-F1	605.000000000000	0.889868315755493
stdillum-F1	610.000000000000	0.811758463593198
stdillum-F1	615.000000000000	0.732188614194225
stdillum-F1	620.000000000000	0.653348763413590
stdillum-F1	625.000000000000	0.581078900198009
stdillum-F1	630.000000000000	0.512459030074123
stdillum-F1	635.000000000000	0.452599143370308
stdillum-F1	640.000000000000	0.395659251139850
stdillum-F1	645.000000000000	0.345289346474445
stdillum-F1	650.000000000000	0.302949426610771
stdillum-F1	655.000000000000	0.265719497075471
stdillum-F1	660.000000000000	0.233599557868546
stdillum-F1	665.000000000000	0.205129611753317
stdillum-F1	670.000000000000	0.180309658729784
stdillum-F1	675.000000000000	0.159139698797947
stdillum-F1	680.000000000000	0.140889733339467
stdillum-F1	685.000000000000	0.125559762354344
stdillum-F1	690.000000000000	0.121909769262648
stdillum-F1	695.000000000000	0.104389802422507
stdillum-F1	700.000000000000	0.0941698217657577
stdillum-F1	705.000000000000	0.0868698355823656
stdillum-F1	710.000000000000	0.0788398507806344
stdillum-F1	715.000000000000	0.0700798673605639
stdillum-F1	720.000000000000	0.0642398784138502
stdillum-F1	725.000000000000	0.0591298880854758
stdillum-F1	730.000000000000	0.0562098936121189
stdillum-F1	735.000000000000	0.0547498963754405
stdillum-F1	740.000000000000	0.0532898991387621
stdillum-F1	745.000000000000	0.0496399060470661
stdillum-F1	750.000000000000	0.0503699046654053
stdillum-F1	755.000000000000	0.0467199115737092
stdillum-F1	760.000000000000	0.0496399060470661
stdillum-F1	765.000000000000	0.0503699046654053
stdillum-F1	770.000000000000	0.0445299157186916
stdillum-F1	775.000000000000	0.0379599281536388
stdillum-F1	780.000000000000	0.0313899405885859
stdillum-F1	831.000000000000	0.0313899405885859
stdillum-F2	359.000000000000	0.0861458358702142
stdillum-F2	380.000000000000	0.0861458358702142
stdillum-F2	385.000000000000	0.108047319566031
stdillum-F2	390.000000000000	0.134329100001012
stdillum-F2	395.000000000000	0.156960633153356
stdillum-F2	400.000000000000	0.251137013045370
stdillum-F2	405.000000000000	1.14544759729124
stdillum-F2	410.000000000000	0.281069040762987
stdillum-F2	415.000000000000	0.273038496741187
stdillum-F2	420.000000000000	0.305890722284913
stdillum-F2	425.000000000000	0.337282848915584
stdillum-F2	430.000000000000	0.369405025002783
stdillum-F2	435.000000000000	2.55371299893228
stdillum-F2	440.000000000000	0.862188408158669
stdillum-F2	445.000000000000	0.457741009242579
stdillum-F2	450.000000000000	0.484022789677559
stdillum-F2	455.000000000000	0.505924273373376
stdillum-F2	460.000000000000	0.524905559243085
stdillum-F2	465.000000000000	0.540236597830157
stdillum-F2	470.000000000000	0.550457290221538
stdillum-F2	475.000000000000	0.556297685873756
stdillum-F2	480.000000000000	0.558487834243338
stdillum-F2	485.000000000000	0.556297685873756
stdillum-F2	490.000000000000	0.556297685873756
stdillum-F2	495.000000000000	0.543886845112793
stdillum-F2	500.000000000000	0.531476004351830
stdillum-F2	505.000000000000	0.521985361416976
stdillum-F2	510.000000000000	0.514684866851703
stdillum-F2	515.000000000000	0.513954817395176
stdillum-F2	520.000000000000	0.522715410873503
stdillum-F2	525.000000000000	0.545346944025847
stdillum-F2	530.000000000000	0.586959763047900
stdillum-F2	535.000000000000	0.648283917396188
stdillum-F2	540.000000000000	0.730779505983766
stdillum-F2	545.000000000000	1.81636297483482
stdillum-F2	550.000000000000	1.21480222265638
stdillum-F2	555.000000000000	1.06514215707324
stdillum-F2	560.000000000000	1.17975992174802
stdillum-F2	565.000000000000	1.28196677265689
stdillum-F2	570.000000000000	1.35935216105866
stdillum-F2	575.000000000000	1.56741611015904
stdillum-F2	580.000000000000	1.66378278443052
stdillum-F2	585.000000000000	1.40826547464599
stdillum-F2	590.000000000000	1.36227228587983
stdillum-F2	595.000000000000	1.29437768642279
stdillum-F2	600.000000000000	1.20750187410100
stdillum-F2	605.000000000000	1.11040522337793
stdillum-F2	610.000000000000	1.00746825000759
stdillum-F2	615.000000000000	0.902341128267667
stdillum-F2	620.000000000000	0.799404154897326
stdillum-F2	625.000000000000	0.704497725548785
stdillum-F2	630.000000000000	0.613241543482881
stdillum-F2	635.000000000000	0.534396202177939
stdillum-F2	640.000000000000	0.460661207068688
stdillum-F2	645.000000000000	0.396416854894291
stdillum-F2	650.000000000000	0.341663145654748
stdillum-F2	655.000000000000	0.293479881523950
stdillum-F2	660.000000000000	0.251867062501897
stdillum-F2	665.000000000000	0.216094639132063
stdillum-F2	670.000000000000	0.186162611414446
stdillum-F2	675.000000000000	0.159880830979465
stdillum-F2	680.000000000000	0.137979347283648
stdillum-F2	685.000000000000	0.119728110870467
stdillum-F2	690.000000000000	0.111697566848668
stdillum-F2	695.000000000000	0.0927162809789593
stdillum-F2	700.000000000000	0.0803054402179963
stdillum-F2	705.000000000000	0.0722748961961966
stdillum-F2	710.000000000000	0.0642443521743970
stdillum-F2	715.000000000000	0.0554837586960701
stdillum-F2	720.000000000000	0.0496433630438522
stdillum-F2	725.000000000000	0.0445330168481616
stdillum-F2	730.000000000000	0.0408827695655254
stdillum-F2	735.000000000000	0.0394226706524709
stdillum-F2	740.000000000000	0.0372325222828892
stdillum-F2	745.000000000000	0.0343123244567802
stdillum-F2	750.000000000000	0.0343123244567802
stdillum-F2	755.000000000000	0.0313921266306713
stdillum-F2	760.000000000000	0.0335822750002530
stdillum-F2	765.000000000000	0.0343123244567802
stdillum-F2	770.000000000000	0.0292019782610896
stdillum-F2	775.000000000000	0.0240916320653989
stdillum-F2	780.000000000000	0.0197113353262354
stdillum-F2	831.000000000000	0.0197113353262354
stdillum-F3	359.000000000000	0.0598691937847170
stdillum-F3	380.000000000000	0.0598691937847170
stdillum-F3	385.000000000000	0.0744714361712334
stdillum-F3	390.000000000000	0.0919941270350530
stdillum-F3	395.000000000000	0.105136145182918
stdillum-F3	400.000000000000	0.187638814666735
stdillum-F3	405.000000000000	1.04844100335187
stdillum-F3	410.000000000000	0.197130272217971
stdillum-F3	415.000000000000	0.178877469234825
stdillum-F3	420.000000000000	0.199320608575948
stdillum-F3	425.000000000000	0.219033635797745
stdillum-F3	430.000000000000	0.239476775138868
stdillum-F3	435.000000000000	2.32540710005273
stdillum-F3	440.000000000000	0.691416177001549
stdillum-F3	445.000000000000	0.293505071968979
stdillum-F3	450.000000000000	0.310297650713473
stdillum-F3	455.000000000000	0.324169780980663
stdillum-F3	460.000000000000	0.335121462770550
stdillum-F3	465.000000000000	0.344612920321786
stdillum-F3	470.000000000000	0.350453817276392
stdillum-F3	475.000000000000	0.354834489992347
stdillum-F3	480.000000000000	0.355564602111673
stdillum-F3	485.000000000000	0.354104377873022
stdillum-F3	490.000000000000	0.356294714230999
stdillum-F3	495.000000000000	0.348263480918415
stdillum-F3	500.000000000000	0.340962359725157
stdillum-F3	505.000000000000	0.337311799128528
stdillum-F3	510.000000000000	0.337311799128528
stdillum-F3	515.000000000000	0.345343032441112
stdillum-F3	520.000000000000	0.364325947543583
stdillum-F3	525.000000000000	0.400101441390548
stdillum-F3	530.000000000000	0.456320074578636
stdillum-F3	535.000000000000	0.535902295585150
stdillum-F3	540.000000000000	0.641038440768068
stdillum-F3	545.000000000000	1.73912706823410
stdillum-F3	550.000000000000	1.17840088758066
stdillum-F3	555.000000000000	1.06523358209637
stdillum-F3	560.000000000000	1.21417638142762
stdillum-F3	565.000000000000	1.34997730863344
stdillum-F3	570.000000000000	1.45657375106622
stdillum-F3	575.000000000000	1.68728918077318
stdillum-F3	580.000000000000	1.80264689562666
stdillum-F3	585.000000000000	1.56317004747658
stdillum-F3	590.000000000000	1.52228376879433
stdillum-F3	595.000000000000	1.45511345381635
stdillum-F3	600.000000000000	1.36311932678130
stdillum-F3	605.000000000000	1.25725299646785
stdillum-F3	610.000000000000	1.14262546674490
stdillum-F3	615.000000000000	1.02507741553345
stdillum-F3	620.000000000000	0.908989588560643
stdillum-F3	625.000000000000	0.799472770661770
stdillum-F3	630.000000000000	0.694336625478853
stdillum-F3	635.000000000000	0.603802722682451
stdillum-F3	640.000000000000	0.519109716840656
stdillum-F3	645.000000000000	0.444638280669423
stdillum-F3	650.000000000000	0.381118526288077
stdillum-F3	655.000000000000	0.324899893099989
stdillum-F3	660.000000000000	0.277442605343811
stdillum-F3	665.000000000000	0.235826214542239
stdillum-F3	670.000000000000	0.200780832814600
stdillum-F3	675.000000000000	0.170116123802916
stdillum-F3	680.000000000000	0.145292311745838
stdillum-F3	685.000000000000	0.124119060285389
stdillum-F3	690.000000000000	0.113167378495502
stdillum-F3	695.000000000000	0.0927242391543788
stdillum-F3	700.000000000000	0.0795822210065141
stdillum-F3	705.000000000000	0.0700907634552785
stdillum-F3	710.000000000000	0.0605993059040429
stdillum-F3	715.000000000000	0.0518379604721331
stdillum-F3	720.000000000000	0.0452669513982007
stdillum-F3	725.000000000000	0.0394260544435942
stdillum-F3	730.000000000000	0.0357754938469651
stdillum-F3	735.000000000000	0.0335851574889876
stdillum-F3	740.000000000000	0.0313948211310102
stdillum-F3	745.000000000000	0.0284743726537069
stdillum-F3	750.000000000000	0.0284743726537069
stdillum-F3	755.000000000000	0.0255539241764036
stdillum-F3	760.000000000000	0.0277442605343811
stdillum-F3	765.000000000000	0.0284743726537069
stdillum-F3	770.000000000000	0.0240936999377520
stdillum-F3	775.000000000000	0.0204431393411229
stdillum-F3	780.000000000000	0.0153323545058422
stdillum-F3	831.000000000000	0.0153323545058422
stdillum-F4	359.000000000000	0.0416146903430862
stdillum-F4	380.000000000000	0.0416146903430862
stdillum-F4	385.000000000000	0.0511057600704567
stdillum-F4	390.000000000000	0.0635171589447105
stdillum-F4	395.000000000000	0.0715480640986394
stdillum-F4	400.000000000000	0.146746539630883
stdillum-F4	405.000000000000	1.00386314424111
stdillum-F4	410.000000000000	0.142366045910558
stdillum-F4	415.000000000000	0.116083083588609
stdillum-F4	420.000000000000	0.128494482462863
stdillum-F4	425.000000000000	0.140905881337116
stdillum-F4	430.000000000000	0.153317280211370
stdillum-F4	435.000000000000	2.21068923719884
stdillum-F4	440.000000000000	0.586256076236810
stdillum-F4	445.000000000000	0.186170983113807
stdillum-F4	450.000000000000	0.197122217414619
stdillum-F4	455.000000000000	0.205883204855268
stdillum-F4	460.000000000000	0.212453945435756
stdillum-F4	465.000000000000	0.218294603729522
stdillum-F4	470.000000000000	0.221945015163126
stdillum-F4	475.000000000000	0.224865344310009
stdillum-F4	480.000000000000	0.225595426596730
stdillum-F4	485.000000000000	0.225595426596730
stdillum-F4	490.000000000000	0.229245838030334
stdillum-F4	495.000000000000	0.223405179736568
stdillum-F4	500.000000000000	0.219024686016243
stdillum-F4	505.000000000000	0.217564521442801
stdillum-F4	510.000000000000	0.219754768302964
stdillum-F4	515.000000000000	0.229245838030334
stdillum-F4	520.000000000000	0.248958059771796
stdillum-F4	525.000000000000	0.284732091821116
stdillum-F4	530.000000000000	0.342408592472060
stdillum-F4	535.000000000000	0.424177808584790
stdillum-F4	540.000000000000	0.534420233879633
stdillum-F4	545.000000000000	1.64925588570231
stdillum-F4	550.000000000000	1.10315433523514
stdillum-F4	555.000000000000	1.01335421396848
stdillum-F4	560.000000000000	1.19222437421508
stdillum-F4	565.000000000000	1.36379371159447
stdillum-F4	570.000000000000	1.50688976678352
stdillum-F4	575.000000000000	1.77263986516635
stdillum-F4	580.000000000000	1.91719608492885
stdillum-F4	585.000000000000	1.69963163649427
stdillum-F4	590.000000000000	1.67480883874577
stdillum-F4	595.000000000000	1.61640210979164
stdillum-F4	600.000000000000	1.52660206153321
stdillum-F4	605.000000000000	1.41854988309853
stdillum-F4	610.000000000000	1.29516597664272
stdillum-F4	615.000000000000	1.16813165875330
stdillum-F4	620.000000000000	1.05277865745141
stdillum-F4	625.000000000000	0.916983352121337
stdillum-F4	630.000000000000	0.797979939385845
stdillum-F4	635.000000000000	0.695038336958211
stdillum-F4	640.000000000000	0.597207310537622
stdillum-F4	645.000000000000	0.511787682991288
stdillum-F4	650.000000000000	0.438049372032486
stdillum-F4	655.000000000000	0.373072048514334
stdillum-F4	660.000000000000	0.318315877010273
stdillum-F4	665.000000000000	0.269400363799979
stdillum-F4	670.000000000000	0.228515755743613
stdillum-F4	675.000000000000	0.192741723694294
stdillum-F4	680.000000000000	0.163538432225461
stdillum-F4	685.000000000000	0.139445716763675
stdillum-F4	690.000000000000	0.124113988742538
stdillum-F4	695.000000000000	0.101481437854193
stdillum-F4	700.000000000000	0.0861497098330556
stdillum-F4	705.000000000000	0.0751984755322434
stdillum-F4	710.000000000000	0.0642472412314313
stdillum-F4	715.000000000000	0.0540260892173399
stdillum-F4	720.000000000000	0.0467252663501318
stdillum-F4	725.000000000000	0.0394244434829237
stdillum-F4	730.000000000000	0.0357740320493197
stdillum-F4	735.000000000000	0.0335837851891573
stdillum-F4	740.000000000000	0.0306634560422740
stdillum-F4	745.000000000000	0.0270130446086700
stdillum-F4	750.000000000000	0.0270130446086700
stdillum-F4	755.000000000000	0.0240927154617867
stdillum-F4	760.000000000000	0.0255528800352283
stdillum-F4	765.000000000000	0.0262829623219492
stdillum-F4	770.000000000000	0.0226325508883451
stdillum-F4	775.000000000000	0.0189821394547411
stdillum-F4	780.000000000000	0.0138715634476954
stdillum-F4	831.000000000000	0.0138715634476954
stdillum-F5	359.000000000000	0.136500671252373
stdillum-F5	380.000000000000	0.136500671252373
stdillum-F5	385.000000000000	0.171538276707527
stdillum-F5	390.000000000000	0.213145433185523
stdillum-F5	395.000000000000	0.251832789208923
stdillum-F5	400.000000000000	0.372274557961017
stdillum-F5	405.000000000000	1.38033566491036
stdillum-F5	410.000000000000	0.437970068189432
stdillum-F5	415.000000000000	0.445999519439571
stdillum-F5	420.000000000000	0.500015827849601
stdillum-F5	425.000000000000	0.553302186145982
stdillum-F5	430.000000000000	0.606588544442363
stdillum-F5	435.000000000000	2.97527651724352
stdillum-F5	440.000000000000	1.17229980952537
stdillum-F5	445.000000000000	0.753308517285822
stdillum-F5	450.000000000000	0.796375573991116
stdillum-F5	455.000000000000	0.832143129559920
stdillum-F5	460.000000000000	0.863530984446829
stdillum-F5	465.000000000000	0.888349288310897
stdillum-F5	470.000000000000	0.905138140924825
stdillum-F5	475.000000000000	0.915357442515912
stdillum-F5	480.000000000000	0.918277242970508
stdillum-F5	485.000000000000	0.913897542288614
stdillum-F5	490.000000000000	0.910247791720369
stdillum-F5	495.000000000000	0.890539138651844
stdillum-F5	500.000000000000	0.867910685128724
stdillum-F5	505.000000000000	0.847472081946550
stdillum-F5	510.000000000000	0.827033478764377
stdillum-F5	515.000000000000	0.810244626150448
stdillum-F5	520.000000000000	0.800025324559362
stdillum-F5	525.000000000000	0.800755274673011
stdillum-F5	530.000000000000	0.814624326832343
stdillum-F5	535.000000000000	0.842362431151007
stdillum-F5	540.000000000000	0.884699537742652
stdillum-F5	545.000000000000	2.02780148871208
stdillum-F5	550.000000000000	1.29420155149977
stdillum-F5	555.000000000000	1.05623781445018
stdillum-F5	560.000000000000	1.10952417274656
stdillum-F5	565.000000000000	1.15113132922456
stdillum-F5	570.000000000000	1.17521968297497
stdillum-F5	575.000000000000	1.35332758370035
stdillum-F5	580.000000000000	1.42340272161565
stdillum-F5	585.000000000000	1.12339322490589
stdillum-F5	590.000000000000	1.06864696638221
stdillum-F5	595.000000000000	1.00149155592650
stdillum-F5	600.000000000000	0.926306694220648
stdillum-F5	605.000000000000	0.844552281491954
stdillum-F5	610.000000000000	0.762797868763260
stdillum-F5	615.000000000000	0.682503356261864
stdillum-F5	620.000000000000	0.605128644215065
stdillum-F5	625.000000000000	0.534323483191106
stdillum-F5	630.000000000000	0.467898022849043
stdillum-F5	635.000000000000	0.410961913984417
stdillum-F5	640.000000000000	0.357675555688036
stdillum-F5	645.000000000000	0.310958748414496
stdillum-F5	650.000000000000	0.271541442277448
stdillum-F5	655.000000000000	0.237233786935942
stdillum-F5	660.000000000000	0.206575882162682
stdillum-F5	665.000000000000	0.181757578298614
stdillum-F5	670.000000000000	0.159859074889142
stdillum-F5	675.000000000000	0.140880371934267
stdillum-F5	680.000000000000	0.124821469433988
stdillum-F5	685.000000000000	0.110952417274656
stdillum-F5	690.000000000000	0.104382866251815
stdillum-F5	695.000000000000	0.0919737143197806
stdillum-F5	700.000000000000	0.0824843628423429
stdillum-F5	705.000000000000	0.0766447619331505
stdillum-F5	710.000000000000	0.0700752109103090
stdillum-F5	715.000000000000	0.0620457596601695
